airport1,airport2,airport3,min
SMF,LAX,ABQ,825.0
SMF,LAX,ABQ,825.0
SMF,LAX,ABQ,825.0
ABQ,LAX,SMF,825.75
ABQ,LAX,SMF,825.75
ABQ,LAX,SMF,825.75
SMF,LAX,ABQ,825.75
SMF,LAX,ABQ,825.75
SMF,LAX,ABQ,825.75
CRP,IAH,MCO,826.5
CRP,IAH,MCO,826.5
CRP,IAH,MCO,826.5
CRP,IAH,MCO,826.5
CRP,IAH,MCO,826.5
CRP,IAH,MCO,826.5
CRP,IAH,MCO,826.5
ORF,ORD,MSP,826.5
ORF,ORD,MSP,826.5
ABQ,LAX,SMF,826.5
SMF,LAX,ABQ,826.5
MSP,ORD,ORF,826.5
MSP,ORD,ORF,826.5
MCO,IAH,CRP,826.5
MCO,IAH,CRP,826.5
MCO,IAH,CRP,826.5
MCO,IAH,CRP,826.5
MCO,IAH,CRP,826.5
MCO,IAH,CRP,826.5
MCO,IAH,CRP,826.5
CRP,IAH,MCO,827.25
CRP,IAH,MCO,827.25
CRP,IAH,MCO,827.25
CRP,IAH,MCO,827.25
CRP,IAH,MCO,827.25
CRP,IAH,MCO,827.25
CRP,IAH,MCO,827.25
CRP,IAH,MCO,827.25
ABQ,LAX,SMF,827.25
ABQ,LAX,SMF,827.25
ABQ,LAX,SMF,827.25
ABQ,LAX,SMF,827.25
SMF,LAX,ABQ,827.25
SMF,LAX,ABQ,827.25
SMF,LAX,ABQ,827.25
SMF,LAX,ABQ,827.25
MCO,IAH,CRP,827.25
MCO,IAH,CRP,827.25
MCO,IAH,CRP,827.25
MCO,IAH,CRP,827.25
MCO,IAH,CRP,827.25
MCO,IAH,CRP,827.25
MCO,IAH,CRP,827.25
MCO,IAH,CRP,827.25
CRP,IAH,MCO,828.0
CRP,IAH,MCO,828.0
ORF,ORD,MSP,828.0
ABQ,LAX,SMF,828.0
ABQ,LAX,SMF,828.0
ABQ,LAX,SMF,828.0
ABQ,LAX,SMF,828.0
SMF,LAX,ABQ,828.0
SMF,LAX,ABQ,828.0
SMF,LAX,ABQ,828.0
SMF,LAX,ABQ,828.0
MSP,ORD,ORF,828.0
MCO,IAH,CRP,828.0
MCO,IAH,CRP,828.0
CRP,IAH,MCO,828.75
ABQ,LAX,SMF,828.75
ABQ,LAX,SMF,828.75
ABQ,LAX,SMF,828.75
BIL,DEN,PHX,828.75
PHX,DEN,BIL,828.75
SMF,LAX,ABQ,828.75
SMF,LAX,ABQ,828.75
SMF,LAX,ABQ,828.75
MCO,IAH,CRP,828.75
GRR,ORD,IAH,829.5
ABQ,LAX,SMF,829.5
PIT,ORD,RIC,829.5
PIT,ORD,RIC,829.5
BNA,ORD,RIC,829.5
RIC,ORD,BNA,829.5
SMF,LAX,ABQ,829.5
RIC,ORD,PIT,829.5
RIC,ORD,PIT,829.5
IAH,ORD,GRR,829.5
GRR,ORD,IAH,830.25
PIT,ORD,RIC,830.25
BNA,ORD,RIC,830.25
BNA,ORD,RIC,830.25
BNA,ORD,RIC,830.25
SGF,ORD,DCA,830.25
RIC,ORD,BNA,830.25
RIC,ORD,BNA,830.25
RIC,ORD,BNA,830.25
RIC,ORD,PIT,830.25
DCA,ORD,SGF,830.25
IAH,ORD,GRR,830.25
MSP,ORD,EWR,831.0
MSP,ORD,EWR,831.0
GRR,ORD,IAH,831.0
EWR,ORD,MSP,831.0
EWR,ORD,MSP,831.0
PIT,ORD,RIC,831.0
BNA,ORD,RIC,831.0
BNA,ORD,RIC,831.0
BNA,ORD,RIC,831.0
RIC,ORD,BNA,831.0
RIC,ORD,BNA,831.0
RIC,ORD,BNA,831.0
RIC,ORD,PIT,831.0
IAH,ORD,GRR,831.0
GRR,ORD,IAH,831.75
ABQ,LAX,SMF,831.75
ABQ,LAX,SMF,831.75
BNA,ORD,RIC,831.75
RIC,ORD,BNA,831.75
SMF,LAX,ABQ,831.75
SMF,LAX,ABQ,831.75
IAH,ORD,GRR,831.75
MSP,ORD,EWR,832.5
GRR,ORD,IAH,832.5
EWR,ORD,MSP,832.5
ABQ,LAX,SMF,832.5
OMA,ORD,RIC,832.5
SMF,LAX,ABQ,832.5
SGF,ORD,BWI,832.5
RIC,ORD,OMA,832.5
BWI,ORD,SGF,832.5
IAH,ORD,GRR,832.5
AUS,IAH,ORD,833.25
ABQ,LAX,SMF,833.25
BNA,ORD,RIC,833.25
RIC,ORD,BNA,833.25
SMF,LAX,ABQ,833.25
ORD,IAH,AUS,833.25
OMA,ORD,RIC,834.0
RIC,ORD,OMA,834.0
OMA,ORD,RIC,834.75
OMA,ORD,RIC,834.75
DEN,ORD,IND,834.75
IND,ORD,DEN,834.75
RIC,ORD,OMA,834.75
RIC,ORD,OMA,834.75
LGA,ORD,MSP,835.5
LGA,ORD,MSP,835.5
DEN,ORD,IND,835.5
IND,ORD,DEN,835.5
BIL,DEN,PHX,835.5
PHX,DEN,BIL,835.5
MSP,ORD,LGA,835.5
MSP,ORD,LGA,835.5
LGA,ORD,MSP,836.25
LGA,ORD,MSP,836.25
DEN,ORD,IND,836.25
IND,ORD,DEN,836.25
MSP,ORD,LGA,836.25
MSP,ORD,LGA,836.25
GRR,ORD,IAH,837.0
GRR,ORD,IAH,837.0
LGA,ORD,MSP,837.0
MSP,ORD,LGA,837.0
IAH,ORD,GRR,837.0
IAH,ORD,GRR,837.0
GRR,ORD,IAH,837.75
GRR,ORD,IAH,837.75
LGA,ORD,MSP,837.75
DEN,ORD,IND,837.75
IND,ORD,DEN,837.75
MSP,ORD,LGA,837.75
IAH,ORD,GRR,837.75
IAH,ORD,GRR,837.75
GRR,ORD,IAH,838.5
GRR,ORD,IAH,838.5
DEN,ORD,IND,838.5
IND,ORD,DEN,838.5
IAH,ORD,GRR,838.5
IAH,ORD,GRR,838.5
GRR,ORD,IAH,839.25
GRR,ORD,IAH,839.25
IAH,ORD,GRR,839.25
IAH,ORD,GRR,839.25
GRR,ORD,IAH,840.0
GRR,ORD,IAH,840.0
IAH,ORD,GRR,840.0
IAH,ORD,GRR,840.0
AUS,IAH,ORD,840.75
AUS,IAH,ORD,840.75
ORD,IAH,AUS,840.75
ORD,IAH,AUS,840.75
LGA,ORD,MSP,843.75
LGA,ORD,MSP,843.75
DEN,ORD,IND,843.75
IND,ORD,DEN,843.75
MSP,ORD,LGA,843.75
MSP,ORD,LGA,843.75
DFW,IAH,MCO,844.5
MCO,IAH,DFW,844.5
BDL,ORD,CMH,844.5
CMH,ORD,BDL,844.5
DFW,IAH,MCO,845.25
LGA,ORD,MSP,845.25
MCO,IAH,DFW,845.25
MSP,ORD,LGA,845.25
BDL,ORD,CMH,846.75
CMH,ORD,BDL,846.75
BIL,DEN,LAS,849.75
LAS,DEN,BIL,849.75
FAR,ORD,ROC,851.25
ROC,ORD,FAR,851.25
FAR,ORD,ROC,852.0
ROC,ORD,FAR,852.0
SGF,ORD,RIC,852.75
RIC,ORD,SGF,852.75
AUS,ORD,MSN,856.5
AUS,ORD,MSN,856.5
FAR,ORD,ROC,856.5
MSN,ORD,AUS,856.5
MSN,ORD,AUS,856.5
ROC,ORD,FAR,856.5
FAR,ORD,ROC,857.25
ROC,ORD,FAR,857.25
OKC,DEN,PHX,858.0
PHX,DEN,OKC,858.0
AUS,ORD,MSN,858.75
AUS,ORD,MSN,858.75
MSN,ORD,AUS,858.75
MSN,ORD,AUS,858.75
AUS,IAH,PBI,860.25
PBI,IAH,AUS,860.25
BIL,DEN,DFW,862.5
DFW,DEN,BIL,862.5
AUS,IAH,FLL,864.75
OKC,DEN,PHX,864.75
FLL,IAH,AUS,864.75
PHX,DEN,OKC,864.75
IND,ORD,IAH,865.5
IAH,ORD,IND,865.5
MSY,ORD,CVG,865.5
MSY,ORD,CVG,865.5
CVG,ORD,MSY,865.5
CVG,ORD,MSY,865.5
MSY,ORD,CVG,866.25
CVG,ORD,MSY,866.25
MSY,ORD,CVG,867.0
CVG,ORD,MSY,867.0
ROC,ORD,IAD,872.25
IAD,ORD,ROC,872.25
IND,ORD,IAH,873.0
IND,ORD,IAH,873.0
ORD,IAH,SAT,873.0
SAT,IAH,ORD,873.0
BDL,ORD,MSP,873.0
BDL,ORD,MSP,873.0
IAH,ORD,IND,873.0
IAH,ORD,IND,873.0
MSP,ORD,BDL,873.0
MSP,ORD,BDL,873.0
BDL,ORD,MSP,874.5
MSP,ORD,BDL,874.5
MSN,ORD,MCO,876.0
MSN,ORD,MCO,876.0
MCO,ORD,MSN,876.0
MCO,ORD,MSN,876.0
ROC,ORD,IAD,877.5
ROC,ORD,IAD,877.5
TPA,ORD,MSN,877.5
TPA,ORD,MSN,877.5
IAD,ORD,ROC,877.5
IAD,ORD,ROC,877.5
MSN,ORD,TPA,877.5
MSN,ORD,TPA,877.5
MSN,ORD,MCO,878.25
MSN,ORD,MCO,878.25
MCO,ORD,MSN,878.25
MCO,ORD,MSN,878.25
GRR,ORD,AUS,878.25
GRR,ORD,AUS,878.25
AUS,ORD,GRR,878.25
AUS,ORD,GRR,878.25
ROC,ORD,IAD,879.0
OKC,DEN,LAS,879.0
IAD,ORD,ROC,879.0
GRR,ORD,AUS,879.0
GRR,ORD,AUS,879.0
LAS,DEN,OKC,879.0
AUS,ORD,GRR,879.0
AUS,ORD,GRR,879.0
TPA,ORD,MSN,879.75
TPA,ORD,MSN,879.75
MSN,ORD,TPA,879.75
MSN,ORD,TPA,879.75
GRR,ORD,AUS,879.75
GRR,ORD,AUS,879.75
AUS,ORD,GRR,879.75
AUS,ORD,GRR,879.75
ORD,IAH,SAT,880.5
ORD,IAH,SAT,880.5
SAT,IAH,ORD,880.5
SAT,IAH,ORD,880.5
BZN,DEN,PHX,880.5
GRR,ORD,AUS,880.5
GRR,ORD,AUS,880.5
PHX,DEN,BZN,880.5
AUS,ORD,GRR,880.5
AUS,ORD,GRR,880.5
CRP,IAH,ORD,881.25
CRP,IAH,ORD,881.25
CRP,IAH,ORD,881.25
CRP,IAH,ORD,881.25
CRP,IAH,ORD,881.25
CRP,IAH,ORD,881.25
CRP,IAH,ORD,881.25
GRR,ORD,AUS,881.25
GRR,ORD,AUS,881.25
ORD,IAH,CRP,881.25
ORD,IAH,CRP,881.25
ORD,IAH,CRP,881.25
ORD,IAH,CRP,881.25
ORD,IAH,CRP,881.25
ORD,IAH,CRP,881.25
ORD,IAH,CRP,881.25
AUS,ORD,GRR,881.25
AUS,ORD,GRR,881.25
ORD,AUS,IAH,882.0
ORD,AUS,IAH,882.0
IAH,AUS,ORD,882.0
IAH,AUS,ORD,882.0
CRP,IAH,ORD,882.0
TUS,LAX,ABQ,882.0
TUS,LAX,ABQ,882.0
ABQ,LAX,TUS,882.0
ABQ,LAX,TUS,882.0
ORD,IAH,CRP,882.0
CRP,IAH,ORD,882.75
ROC,ORD,IAD,882.75
IAD,ORD,ROC,882.75
TUS,LAX,ABQ,882.75
TUS,LAX,ABQ,882.75
TUS,LAX,ABQ,882.75
TUS,LAX,ABQ,882.75
TUS,LAX,ABQ,882.75
TUS,LAX,ABQ,882.75
ABQ,LAX,TUS,882.75
ABQ,LAX,TUS,882.75
ABQ,LAX,TUS,882.75
ABQ,LAX,TUS,882.75
ABQ,LAX,TUS,882.75
ABQ,LAX,TUS,882.75
ORD,IAH,CRP,882.75
PIT,ORD,EWR,883.5
PIT,ORD,EWR,883.5
BNA,ORD,EWR,883.5
EWR,ORD,BNA,883.5
TUS,LAX,ABQ,883.5
TUS,LAX,ABQ,883.5
TUS,LAX,ABQ,883.5
TUS,LAX,ABQ,883.5
ABQ,LAX,TUS,883.5
ABQ,LAX,TUS,883.5
ABQ,LAX,TUS,883.5
ABQ,LAX,TUS,883.5
EWR,ORD,PIT,883.5
EWR,ORD,PIT,883.5
PIT,ORD,EWR,884.25
BNA,ORD,EWR,884.25
BNA,ORD,EWR,884.25
BNA,ORD,EWR,884.25
ROC,ORD,IAD,884.25
IAD,ORD,ROC,884.25
EWR,ORD,BNA,884.25
EWR,ORD,BNA,884.25
EWR,ORD,BNA,884.25
TUS,LAX,ABQ,884.25
TUS,LAX,ABQ,884.25
TUS,LAX,ABQ,884.25
TUS,LAX,ABQ,884.25
ABQ,LAX,TUS,884.25
ABQ,LAX,TUS,884.25
ABQ,LAX,TUS,884.25
ABQ,LAX,TUS,884.25
EWR,ORD,PIT,884.25
PIT,ORD,EWR,885.0
BNA,ORD,EWR,885.0
BNA,ORD,EWR,885.0
BNA,ORD,EWR,885.0
CLT,ORD,ROC,885.0
ROC,ORD,CLT,885.0
EWR,ORD,BNA,885.0
EWR,ORD,BNA,885.0
EWR,ORD,BNA,885.0
TUS,LAX,ABQ,885.0
TUS,LAX,ABQ,885.0
TUS,LAX,ABQ,885.0
TUS,LAX,ABQ,885.0
TUS,LAX,ABQ,885.0
TUS,LAX,ABQ,885.0
ABQ,LAX,TUS,885.0
ABQ,LAX,TUS,885.0
ABQ,LAX,TUS,885.0
ABQ,LAX,TUS,885.0
ABQ,LAX,TUS,885.0
ABQ,LAX,TUS,885.0
EWR,ORD,PIT,885.0
BNA,ORD,EWR,885.75
CVG,ORD,BOS,885.75
CVG,ORD,BOS,885.75
CVG,ORD,BOS,885.75
CVG,ORD,BOS,885.75
EWR,ORD,BNA,885.75
BOS,ORD,CVG,885.75
BOS,ORD,CVG,885.75
BOS,ORD,CVG,885.75
BOS,ORD,CVG,885.75
TUS,LAX,ABQ,885.75
TUS,LAX,ABQ,885.75
TUS,LAX,ABQ,885.75
TUS,LAX,ABQ,885.75
ABQ,LAX,TUS,885.75
ABQ,LAX,TUS,885.75
ABQ,LAX,TUS,885.75
ABQ,LAX,TUS,885.75
OMA,ORD,EWR,886.5
CVG,ORD,BOS,886.5
CVG,ORD,BOS,886.5
ORF,ORD,BNA,886.5
BOS,ORD,CVG,886.5
BOS,ORD,CVG,886.5
TUS,LAX,ABQ,886.5
TUS,LAX,ABQ,886.5
TUS,LAX,ABQ,886.5
TUS,LAX,ABQ,886.5
TUS,LAX,ABQ,886.5
TUS,LAX,ABQ,886.5
ABQ,LAX,TUS,886.5
ABQ,LAX,TUS,886.5
ABQ,LAX,TUS,886.5
ABQ,LAX,TUS,886.5
ABQ,LAX,TUS,886.5
ABQ,LAX,TUS,886.5
ORF,ORD,PIT,886.5
ORF,ORD,PIT,886.5
PIT,ORD,ORF,886.5
PIT,ORD,ORF,886.5
BNA,ORD,ORF,886.5
EWR,ORD,OMA,886.5
BNA,ORD,EWR,887.25
CVG,ORD,BOS,887.25
CVG,ORD,BOS,887.25
BZN,DEN,PHX,887.25
EWR,ORD,BNA,887.25
ORF,ORD,BNA,887.25
ORF,ORD,BNA,887.25
ORF,ORD,BNA,887.25
BOS,ORD,CVG,887.25
BOS,ORD,CVG,887.25
TUS,LAX,ABQ,887.25
TUS,LAX,ABQ,887.25
ABQ,LAX,TUS,887.25
ABQ,LAX,TUS,887.25
ORF,ORD,PIT,887.25
PIT,ORD,ORF,887.25
BNA,ORD,ORF,887.25
BNA,ORD,ORF,887.25
BNA,ORD,ORF,887.25
PHX,DEN,BZN,887.25
OMA,ORD,EWR,888.0
MOT,MSP,DEN,888.0
ORF,ORD,BNA,888.0
ORF,ORD,BNA,888.0
ORF,ORD,BNA,888.0
DEN,MSP,MOT,888.0
ORF,ORD,PIT,888.0
PIT,ORD,ORF,888.0
BNA,ORD,ORF,888.0
BNA,ORD,ORF,888.0
BNA,ORD,ORF,888.0
EWR,ORD,OMA,888.0
OMA,ORD,EWR,888.75
OMA,ORD,EWR,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
CRP,IAH,ORD,888.75
MOT,MSP,DEN,888.75
ORF,ORD,BNA,888.75
TUS,LAX,ABQ,888.75
TUS,LAX,ABQ,888.75
TUS,LAX,ABQ,888.75
TUS,LAX,ABQ,888.75
ABQ,LAX,TUS,888.75
ABQ,LAX,TUS,888.75
ABQ,LAX,TUS,888.75
ABQ,LAX,TUS,888.75
DEN,MSP,MOT,888.75
BNA,ORD,ORF,888.75
EWR,ORD,OMA,888.75
EWR,ORD,OMA,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
ORD,IAH,CRP,888.75
CRP,IAH,ORD,889.5
CRP,IAH,ORD,889.5
MOT,MSP,DEN,889.5
ROC,ORD,ATL,889.5
ATL,ORD,ROC,889.5
TUS,LAX,ABQ,889.5
TUS,LAX,ABQ,889.5
ABQ,LAX,TUS,889.5
ABQ,LAX,TUS,889.5
DEN,MSP,MOT,889.5
OMA,ORD,ORF,889.5
ORF,ORD,OMA,889.5
ORD,IAH,CRP,889.5
ORD,IAH,CRP,889.5
CRP,IAH,ORD,890.25
CRP,IAH,ORD,890.25
MOT,MSP,DEN,890.25
MSY,ORD,CMH,890.25
CLT,ORD,ROC,890.25
ROC,ORD,CLT,890.25
ORF,ORD,BNA,890.25
DEN,MSP,MOT,890.25
BNA,ORD,ORF,890.25
CMH,ORD,MSY,890.25
ORD,IAH,CRP,890.25
ORD,IAH,CRP,890.25
PIT,ORD,EWR,891.0
PIT,ORD,EWR,891.0
BNA,ORD,EWR,891.0
MOT,MSP,DEN,891.0
EWR,ORD,BNA,891.0
TUS,LAX,ABQ,891.0
TUS,LAX,ABQ,891.0
ABQ,LAX,TUS,891.0
ABQ,LAX,TUS,891.0
DEN,MSP,MOT,891.0
EWR,ORD,PIT,891.0
EWR,ORD,PIT,891.0
OMA,ORD,ORF,891.0
ORF,ORD,OMA,891.0
PIT,ORD,EWR,891.75
BNA,ORD,EWR,891.75
BNA,ORD,EWR,891.75
BNA,ORD,EWR,891.75
OKC,DEN,DFW,891.75
EWR,ORD,BNA,891.75
EWR,ORD,BNA,891.75
EWR,ORD,BNA,891.75
EWR,ORD,PIT,891.75
OMA,ORD,ORF,891.75
OMA,ORD,ORF,891.75
ORF,ORD,OMA,891.75
ORF,ORD,OMA,891.75
DFW,DEN,OKC,891.75
PIT,ORD,EWR,892.5
BNA,ORD,EWR,892.5
BNA,ORD,EWR,892.5
BNA,ORD,EWR,892.5
MOT,MSP,DEN,892.5
MSY,ORD,CMH,892.5
EWR,ORD,BNA,892.5
EWR,ORD,BNA,892.5
EWR,ORD,BNA,892.5
DEN,MSP,MOT,892.5
EWR,ORD,PIT,892.5
CMH,ORD,MSY,892.5
BNA,ORD,EWR,893.25
EWR,ORD,BNA,893.25
TUS,LAX,ABQ,893.25
TUS,LAX,ABQ,893.25
ABQ,LAX,TUS,893.25
ABQ,LAX,TUS,893.25
OMA,ORD,EWR,894.0
MOT,MSP,DEN,894.0
DEN,MSP,MOT,894.0
EWR,ORD,OMA,894.0
BNA,ORD,EWR,894.75
ROC,ORD,ATL,894.75
ATL,ORD,ROC,894.75
EWR,ORD,BNA,894.75
OMA,ORD,EWR,895.5
MOT,MSP,DEN,895.5
PIT,ORD,LGA,895.5
PIT,ORD,LGA,895.5
BNA,ORD,LGA,895.5
LGA,ORD,BNA,895.5
DEN,MSP,MOT,895.5
LGA,ORD,PIT,895.5
LGA,ORD,PIT,895.5
EWR,ORD,OMA,895.5
OMA,ORD,EWR,896.25
OMA,ORD,EWR,896.25
BIL,DEN,MSP,896.25
MSP,DEN,BIL,896.25
PIT,ORD,LGA,896.25
BNA,ORD,LGA,896.25
BNA,ORD,LGA,896.25
BNA,ORD,LGA,896.25
PIT,ORD,LGA,896.25
PIT,ORD,LGA,896.25
BNA,ORD,LGA,896.25
DCA,ORD,ROC,896.25
ROC,ORD,DCA,896.25
LGA,ORD,BNA,896.25
LGA,ORD,BNA,896.25
LGA,ORD,BNA,896.25
LGA,ORD,BNA,896.25
LGA,ORD,PIT,896.25
LGA,ORD,PIT,896.25
LGA,ORD,PIT,896.25
EWR,ORD,OMA,896.25
EWR,ORD,OMA,896.25
PIT,ORD,LGA,897.0
BNA,ORD,LGA,897.0
BNA,ORD,LGA,897.0
BNA,ORD,LGA,897.0
PIT,ORD,LGA,897.0
BNA,ORD,LGA,897.0
BNA,ORD,LGA,897.0
BNA,ORD,LGA,897.0
LGA,ORD,BNA,897.0
LGA,ORD,BNA,897.0
LGA,ORD,BNA,897.0
LGA,ORD,BNA,897.0
LGA,ORD,BNA,897.0
LGA,ORD,BNA,897.0
LGA,ORD,PIT,897.0
LGA,ORD,PIT,897.0
GRR,ORD,MCO,897.75
GRR,ORD,MCO,897.75
BNA,ORD,LGA,897.75
PIT,ORD,LGA,897.75
BNA,ORD,LGA,897.75
BNA,ORD,LGA,897.75
BNA,ORD,LGA,897.75
LGA,ORD,BNA,897.75
LGA,ORD,BNA,897.75
LGA,ORD,BNA,897.75
LGA,ORD,BNA,897.75
LGA,ORD,PIT,897.75
MCO,ORD,GRR,897.75
MCO,ORD,GRR,897.75
GRR,ORD,MCO,898.5
GRR,ORD,MCO,898.5
FAR,ORD,IAD,898.5
OMA,ORD,LGA,898.5
BNA,ORD,LGA,898.5
BWI,ORD,ROC,898.5
LGA,ORD,BNA,898.5
ROC,ORD,BWI,898.5
LGA,ORD,OMA,898.5
IAD,ORD,FAR,898.5
MCO,ORD,GRR,898.5
MCO,ORD,GRR,898.5
GRR,ORD,MCO,899.25
GRR,ORD,MCO,899.25
DFW,IAH,ORD,899.25
FAR,ORD,IAD,899.25
ORD,IAH,DFW,899.25
BNA,ORD,LGA,899.25
OMA,ORD,LGA,899.25
LGA,ORD,BNA,899.25
GRR,ORD,TPA,899.25
GRR,ORD,TPA,899.25
LGA,ORD,OMA,899.25
IAD,ORD,FAR,899.25
MCO,ORD,GRR,899.25
MCO,ORD,GRR,899.25
TPA,ORD,GRR,899.25
TPA,ORD,GRR,899.25
PBI,IAH,SAT,900.0
GRR,ORD,MCO,900.0
GRR,ORD,MCO,900.0
OMA,ORD,LGA,900.0
BNA,ORD,LGA,900.0
LGA,ORD,BNA,900.0
SAT,IAH,PBI,900.0
GRR,ORD,TPA,900.0
GRR,ORD,TPA,900.0
LGA,ORD,OMA,900.0
MCO,ORD,GRR,900.0
MCO,ORD,GRR,900.0
TPA,ORD,GRR,900.0
TPA,ORD,GRR,900.0
GRR,ORD,MCO,900.75
GRR,ORD,MCO,900.75
CVG,ORD,DEN,900.75
CVG,ORD,DEN,900.75
OMA,ORD,LGA,900.75
OMA,ORD,LGA,900.75
OMA,ORD,LGA,900.75
DEN,ORD,CVG,900.75
DEN,ORD,CVG,900.75
GRR,ORD,TPA,900.75
GRR,ORD,TPA,900.75
LGA,ORD,OMA,900.75
LGA,ORD,OMA,900.75
LGA,ORD,OMA,900.75
TPA,ORD,GRR,900.75
TPA,ORD,GRR,900.75
MCO,ORD,GRR,900.75
MCO,ORD,GRR,900.75
CVG,ORD,DEN,901.5
CVG,ORD,DEN,901.5
CVG,ORD,DEN,901.5
BZN,DEN,LAS,901.5
OMA,ORD,LGA,901.5
OMA,ORD,LGA,901.5
DCA,ORD,ROC,901.5
ROC,ORD,DCA,901.5
DEN,ORD,CVG,901.5
DEN,ORD,CVG,901.5
DEN,ORD,CVG,901.5
GRR,ORD,TPA,901.5
GRR,ORD,TPA,901.5
LGA,ORD,OMA,901.5
LGA,ORD,OMA,901.5
LAS,DEN,BZN,901.5
TPA,ORD,GRR,901.5
TPA,ORD,GRR,901.5
CVG,ORD,DEN,902.25
CVG,ORD,DEN,902.25
CVG,ORD,DEN,902.25
CVG,ORD,DEN,902.25
DEN,ORD,CVG,902.25
DEN,ORD,CVG,902.25
DEN,ORD,CVG,902.25
DEN,ORD,CVG,902.25
GRR,ORD,TPA,902.25
GRR,ORD,TPA,902.25
TPA,ORD,GRR,902.25
TPA,ORD,GRR,902.25
CVG,ORD,DEN,903.0
CVG,ORD,DEN,903.0
DEN,ORD,CVG,903.0
DEN,ORD,CVG,903.0
FAR,ORD,IAD,903.75
CVG,ORD,DEN,903.75
CVG,ORD,DEN,903.75
CVG,ORD,DEN,903.75
PIT,ORD,LGA,903.75
PIT,ORD,LGA,903.75
BNA,ORD,LGA,903.75
BWI,ORD,ROC,903.75
LGA,ORD,BNA,903.75
DEN,ORD,CVG,903.75
DEN,ORD,CVG,903.75
DEN,ORD,CVG,903.75
LGA,ORD,PIT,903.75
LGA,ORD,PIT,903.75
ROC,ORD,BWI,903.75
IAD,ORD,FAR,903.75
FLL,IAH,SAT,904.5
SAT,IAH,FLL,904.5
FAR,ORD,IAD,904.5
CVG,ORD,DEN,904.5
CVG,ORD,DEN,904.5
CVG,ORD,DEN,904.5
PIT,ORD,LGA,904.5
BNA,ORD,LGA,904.5
BNA,ORD,LGA,904.5
BNA,ORD,LGA,904.5
LGA,ORD,BNA,904.5
LGA,ORD,BNA,904.5
LGA,ORD,BNA,904.5
DEN,ORD,CVG,904.5
DEN,ORD,CVG,904.5
DEN,ORD,CVG,904.5
LGA,ORD,PIT,904.5
IAD,ORD,FAR,904.5
FAR,ORD,IAD,905.25
CVG,ORD,DEN,905.25
CVG,ORD,DEN,905.25
RNO,SFO,DEN,905.25
PIT,ORD,LGA,905.25
BNA,ORD,LGA,905.25
BNA,ORD,LGA,905.25
BNA,ORD,LGA,905.25
LGA,ORD,BNA,905.25
LGA,ORD,BNA,905.25
LGA,ORD,BNA,905.25
DEN,ORD,CVG,905.25
DEN,ORD,CVG,905.25
LGA,ORD,PIT,905.25
IAD,ORD,FAR,905.25
DEN,SFO,RNO,905.25
FAR,ORD,IAD,906.0
CVG,ORD,DEN,906.0
BNA,ORD,LGA,906.0
LGA,ORD,BNA,906.0
DEN,ORD,CVG,906.0
IAD,ORD,FAR,906.0
SGF,ORD,EWR,906.75
DFW,IAH,ORD,906.75
DFW,IAH,ORD,906.75
ORD,IAH,DFW,906.75
ORD,IAH,DFW,906.75
OMA,ORD,LGA,906.75
LGA,ORD,OMA,906.75
EWR,ORD,SGF,906.75
RNO,SFO,DEN,907.5
BNA,ORD,LGA,907.5
LGA,ORD,BNA,907.5
DEN,SFO,RNO,907.5
OMA,ORD,LGA,908.25
CRP,IAH,PBI,908.25
CRP,IAH,PBI,908.25
CRP,IAH,PBI,908.25
CRP,IAH,PBI,908.25
CRP,IAH,PBI,908.25
CRP,IAH,PBI,908.25
CRP,IAH,PBI,908.25
LGA,ORD,OMA,908.25
PBI,IAH,CRP,908.25
PBI,IAH,CRP,908.25
PBI,IAH,CRP,908.25
PBI,IAH,CRP,908.25
PBI,IAH,CRP,908.25
PBI,IAH,CRP,908.25
PBI,IAH,CRP,908.25
OMA,ORD,LGA,909.0
OMA,ORD,LGA,909.0
CRP,IAH,PBI,909.0
LGA,ORD,OMA,909.0
LGA,ORD,OMA,909.0
PBI,IAH,CRP,909.0
RNO,SFO,DEN,909.75
RNO,SFO,DEN,909.75
CVG,ORD,DEN,909.75
CVG,ORD,DEN,909.75
DEN,ORD,CVG,909.75
DEN,ORD,CVG,909.75
CRP,IAH,PBI,909.75
SGF,ORD,ORF,909.75
PBI,IAH,CRP,909.75
ORF,ORD,SGF,909.75
DEN,SFO,RNO,909.75
DEN,SFO,RNO,909.75
CMH,ORD,BOS,910.5
CMH,ORD,BOS,910.5
RNO,SFO,DEN,910.5
RNO,SFO,DEN,910.5
CVG,ORD,DEN,910.5
BOS,ORD,CMH,910.5
